311,3.705,0,1,1,0,0,0,0,0
312,5.0,0,0,1,0,0,0,0,1
313,5.0,0,0,0,0,0,1,0,0
314,4.979,0,0,1,0,0,0,1,0
315,5.0,0,0,0,1,0,0,0,1
316,3.904,1,0,0,0,0,0,0,0
317,1.708,0,0,1,0,1,0,1,0
318,1.884,1,0,1,0,1,0,0,0
319,3.727,0,0,0,1,1,0,0,0
320,4.91,0,0,1,0,0,0,1,0
321,3.039,0,1,0,0,0,0,0,1
322,3.84,1,0,0,0,1,0,0,0
323,3.102,0,0,0,1,1,0,0,0
324,3.128,0,0,0,0,0,0,1,1
325,5.0,0,0,0,0,0,1,0,0
326,4.081,1,0,0,0,0,0,0,1
327,3.967,1,0,0,0,1,0,0,0
328,2.096,0,0,0,1,1,0,0,0
329,1.0,0,0,0,1,0,0,0,0
330,5.0,0,0,1,0,0,0,1,0
331,2.747,0,1,0,1,1,0,0,0
332,4.125,0,1,1,0,0,0,0,0
333,4.96,0,0,1,0,1,0,0,0
334,2.665,0,0,0,1,1,0,0,0
335,2.947,0,0,0,0,0,0,1,1
336,3.767,0,1,1,0,0,0,0,0
337,4.478,1,0,0,0,0,0,0,1
338,4.117,0,0,0,1,0,1,0,0
339,3.935,0,1,0,1,0,0,0,0
340,3.875,0,0,1,0,1,1,0,0
341,5.0,0,0,1,0,1,0,0,0
342,4.893,0,0,0,0,0,0,1,1
343,3.889,0,0,0,0,1,0,0,1
344,3.833,0,1,1,0,0,1,0,0
345,2.764,1,0,0,0,1,0,0,0
346,5.0,0,0,0,0,0,1,0,0
347,2.819,1,0,1,0,0,0,0,0
348,4.27,0,0,0,0,1,1,0,0
349,5.0,0,1,1,0,0,0,0,0
350,3.907,0,1,0,0,0,0,0,0
351,4.693,0,0,1,0,0,0,0,1
352,3.281,0,0,0,1,1,0,0,0
353,4.983,0,0,1,0,1,0,0,0
354,2.117,0,0,0,0,0,0,1,1
355,3.018,1,0,0,0,0,0,0,1
356,3.13,0,0,1,0,0,0,1,0
357,4.966,1,0,0,0,1,0,0,0
358,5.0,0,0,0,0,1,0,0,1
359,3.042,0,0,1,0,0,0,0,0
360,3.86,0,0,0,1,0,0,1,1
361,4.991,0,1,0,0,0,0,0,1
362,5.0,0,0,0,1,0,0,0,1
363,2.8,0,1,0,1,0,0,0,0
364,4.982,0,1,0,0,0,0,0,1
365,5.0,0,0,0,1,1,0,0,0
366,5.0,1,0,1,0,0,0,0,0
367,2.887,1,0,0,0,0,0,0,0
368,1.111,0,0,1,0,0,0,0,1
369,5.0,0,0,1,0,0,0,1,0
370,5.0,0,0,0,1,0,0,0,1
371,3.879,0,0,0,0,1,1,0,0
372,3.229,0,0,0,1,0,0,0,1
373,4.64,0,0,1,0,0,0,1,0
374,4.106,0,0,0,0,0,1,0,0
375,3.768,0,0,1,0,0,0,1,0
376,4.968,0,1,1,0,0,0,0,0
377,2.271,0,0,1,0,0,0,1,0
378,1.913,0,1,1,1,0,0,0,0
379,4.871,1,0,0,0,0,0,0,0
380,5.0,0,1,0,0,0,0,0,1
381,5.0,0,1,0,1,0,0,0,0
382,2.857,0,0,1,0,1,0,0,1
383,3.6,0,0,0,1,0,0,0,1
384,2.83,0,0,1,0,1,0,0,0
385,2.655,0,0,1,0,1,0,0,1
386,2.998,0,0,0,0,1,0,0,1
387,3.011,1,0,0,0,0,0,0,1
388,3.088,0,0,1,0,0,0,0,1
389,3.984,0,1,0,1,0,0,0,0
390,5.0,0,1,0,0,0,1,0,0
391,3.952,0,0,1,0,0,0,1,1
392,2.993,0,0,0,1,0,0,0,1
393,4.171,1,0,0,0,1,0,0,0
394,2.879,0,1,0,1,0,0,0,0
395,4.963,0,0,1,0,0,0,0,0
396,3.883,0,1,0,0,0,0,0,1
397,5.0,0,0,0,0,0,0,1,1
398,5.0,0,0,0,1,0,0,0,0
399,5.0,0,0,0,0,0,0,0,1
400,3.725,0,0,1,0,1,0,1,0
401,3.001,0,0,1,0,0,0,0,1
402,4.818,0,1,0,0,0,1,0,0
403,4.189,0,0,0,0,1,0,0,1
404,5.0,0,0,0,1,1,0,0,0
405,3.676,0,0,0,1,0,0,0,1
406,3.833,1,0,0,0,0,0,0,1
407,5.0,0,1,0,0,0,0,0,1
408,4.912,1,0,0,0,1,0,0,0
409,3.699,1,0,0,0,0,0,0,1
410,4.579,0,1,0,0,1,0,0,1
411,3.921,1,0,0,0,0,1,0,1
412,4.727,0,0,1,0,0,0,0,1
413,3.997,0,0,1,0,1,0,0,0
414,1.801,0,0,0,1,0,1,0,0
415,1.865,0,0,1,0,1,0,0,0
416,1.0,0,0,1,0,0,0,0,1
417,5.0,0,0,0,0,1,1,0,0
418,4.094,1,0,0,0,0,0,0,0
419,2.962,0,0,0,0,1,1,0,0
420,5.0,0,1,0,1,0,1,0,0
421,1.687,0,0,1,0,1,0,0,0
422,2.908,1,0,0,0,0,0,0,1
423,4.037,0,0,1,0,0,0,1,0
424,2.714,1,0,0,0,1,0,0,0
425,4.401,0,1,0,0,0,0,0,0
426,3.162,0,0,0,1,0,0,0,1
427,3.719,1,0,0,0,1,0,0,0
428,2.791,0,1,0,0,0,0,0,0
429,4.188,0,0,1,0,1,0,0,0
430,3.935,0,0,0,0,1,1,0,0
431,2.963,0,0,0,0,0,1,0,0
432,2.801,0,0,0,1,0,1,0,0
433,3.221,1,0,1,0,0,0,0,0
434,3.202,0,0,0,0,1,1,0,0
435,5.0,0,0,0,1,0,0,0,0
436,4.835,0,0,0,1,0,0,0,1
437,3.973,0,0,0,0,0,0,1,1
438,3.788,1,0,1,0,0,0,0,0
439,2.989,0,1,0,0,0,0,1,1
440,3.978,0,0,0,1,1,0,0,0
441,3.745,0,0,0,0,0,1,0,0
442,3.056,0,0,1,0,0,1,0,1
443,2.88,0,0,0,0,0,1,0,0
444,3.088,0,0,0,0,1,1,0,0
445,3.786,1,0,1,0,0,0,0,0
446,3.997,0,1,0,0,0,1,0,0
447,5.0,1,0,0,0,0,0,0,1
448,5.0,0,0,0,1,1,0,0,1
449,4.006,0,1,0,1,0,0,0,0
450,3.968,0,1,1,0,0,0,0,0
451,3.141,1,0,0,0,1,0,0,0
452,4.004,0,1,0,0,0,0,0,1
453,4.907,0,1,0,0,0,1,0,1
454,3.182,0,0,1,0,0,0,0,1
455,1.995,0,0,0,1,0,1,0,0
456,4.078,0,0,0,0,1,0,0,1
457,4.937,0,0,0,0,1,1,0,0
458,4.198,0,0,0,1,0,0,0,1
459,4.842,0,0,0,1,0,0,0,1
460,2.794,1,0,0,1,0,1,0,0
461,3.866,0,0,0,0,1,1,0,0
462,2.789,0,0,0,0,0,1,0,0
463,2.657,0,1,0,0,0,1,1,0
464,3.411,0,0,0,0,1,0,0,0
465,2.69,1,0,1,0,0,0,0,0
466,2.162,0,0,0,0,0,0,1,1
467,4.169,0,0,0,1,0,1,0,1
468,2.212,0,1,0,1,0,0,0,0
469,4.82,1,0,0,0,0,1,0,1
470,5.0,0,1,0,1,0,0,1,0
471,3.925,1,0,0,0,0,0,0,1
472,1.939,0,1,0,1,1,0,0,0
473,4.728,0,0,0,1,0,0,0,1
474,5.0,0,0,0,0,0,0,1,1
475,4.995,0,1,0,0,0,0,1,1
476,4.963,1,0,0,0,1,0,0,0
477,3.233,0,0,1,0,0,0,0,1
478,3.113,0,0,1,0,1,0,0,0
479,4.227,0,0,0,1,0,0,0,1
480,1.0,1,1,0,0,0,1,0,0
481,2.626,0,0,1,0,1,0,0,0
482,4.069,0,1,1,0,0,0,0,0
483,3.012,1,0,0,0,0,0,0,1
484,3.93,0,0,1,0,0,0,0,1
485,4.918,0,0,1,0,0,0,1,1
486,5.0,0,0,1,0,0,0,0,0
487,4.256,0,0,1,0,1,0,0,0
488,5.0,0,0,1,0,1,0,0,0
489,4.193,0,0,0,1,0,1,0,1
490,4.74,1,0,0,0,0,0,1,1
491,4.396,0,0,0,1,1,0,0,0
492,4.356,0,0,0,0,0,0,1,0
493,5.0,0,0,0,1,0,0,0,1
494,4.137,1,0,0,0,1,1,0,0
495,4.95,1,0,0,0,1,0,0,1
496,4.19,0,0,0,1,0,1,0,0
497,3.811,0,0,0,1,0,1,0,0
498,5.0,0,1,0,1,0,0,0,0
499,5.0,0,0,0,0,0,1,0,0
500,3.998,0,1,0,1,0,0,0,0
501,3.232,0,0,0,1,1,0,0,0
502,3.91,0,0,0,1,0,0,0,1
503,3.991,0,0,0,0,1,0,0,1
504,3.031,0,0,1,0,0,0,0,1
505,2.705,0,0,0,1,0,0,0,1
506,3.925,0,0,0,1,0,1,0,0
507,4.116,0,1,0,0,0,1,0,0
508,4.795,1,0,0,0,1,0,0,0
509,4.067,0,1,1,0,0,0,0,0
510,3.204,0,0,1,0,0,0,1,0
511,3.207,0,0,0,0,0,0,1,1
512,5.0,1,0,0,0,1,0,0,0
513,4.082,0,0,1,0,0,0,0,0
514,2.721,0,0,0,0,1,0,0,1
515,5.0,0,0,1,0,0,0,0,1
516,1.793,0,1,1,0,0,0,0,0
517,3.951,1,0,0,0,0,0,0,1
518,4.095,0,1,1,0,0,0,0,0
519,4.299,0,0,0,0,1,1,0,0
520,2.89,0,1,0,0,1,0,0,1
521,2.914,0,0,0,1,1,0,0,0
522,2.934,0,0,0,0,0,0,1,1
523,3.631,0,0,0,0,1,1,0,0
524,2.251,1,0,0,0,1,0,0,0
525,1.996,0,0,1,0,0,0,1,0
526,4.032,0,0,1,0,0,0,1,0
527,2.0,0,0,1,0,0,0,0,1
528,1.772,0,1,0,0,0,1,0,0
529,3.015,0,0,1,0,0,0,1,0
530,1.0,0,0,1,0,0,0,0,1
531,3.051,0,1,1,0,0,0,0,0
532,1.916,0,0,0,0,0,0,1,1
533,3.071,0,1,0,1,0,0,0,0
534,2.691,0,0,0,0,1,0,0,0
535,4.715,0,0,0,0,0,0,1,1
536,3.874,0,1,1,0,0,0,0,0
537,4.957,1,0,0,0,0,0,0,1
538,4.968,0,0,0,0,1,0,1,1
539,4.748,0,0,0,0,0,0,1,1
540,4.748,0,0,0,0,1,0,0,1
541,3.847,0,0,1,0,0,0,0,1
542,3.893,0,0,0,1,0,0,0,0
543,4.373,0,0,0,1,1,0,0,0
544,5.0,1,0,0,0,0,0,0,0
545,4.174,0,1,1,0,0,0,0,0
546,1.759,0,0,1,0,0,0,0,1
547,2.838,0,1,0,0,1,1,0,0
548,1.678,0,0,0,1,0,1,0,0
549,4.948,0,0,0,0,1,1,0,0
550,4.978,0,0,0,0,0,1,0,0
551,4.065,0,0,0,0,1,0,1,1
552,4.961,0,0,0,1,0,0,0,1
553,5.0,0,0,1,0,0,0,1,1
554,2.576,0,0,0,0,0,0,1,1
555,4.022,0,0,0,0,1,1,0,0
556,4.914,1,0,1,0,0,0,0,0
557,3.793,0,1,1,0,0,0,0,0
558,3.328,0,0,1,1,0,0,0,1
559,4.27,0,1,0,0,0,1,0,0
560,4.098,0,0,0,0,0,1,0,0
561,3.882,0,0,0,0,1,0,1,1
562,3.893,0,0,0,1,0,0,0,1
563,3.994,1,0,0,1,0,0,0,1
564,5.0,0,0,0,0,0,0,0,1
565,4.502,0,0,0,0,1,0,0,1
566,4.883,0,1,1,0,0,0,0,0
567,1.653,0,0,0,1,0,1,0,0
568,1.818,1,0,1,0,0,0,0,0
569,3.03,0,0,0,0,1,0,0,1
570,4.802,0,0,0,1,1,0,0,0
571,4.836,0,0,0,1,1,0,0,0
572,4.237,0,0,0,0,0,0,0,1
573,4.477,0,0,0,0,0,0,1,1
574,4.806,0,0,0,0,1,0,0,1
575,5.0,0,1,1,0,0,0,0,0
576,3.778,1,0,1,0,0,0,0,0
577,2.781,0,1,0,0,0,1,0,0
578,4.981,0,0,0,1,0,0,0,1
579,3.109,0,1,0,1,0,0,0,0
580,5.0,0,1,0,1,0,0,0,0
581,1.798,0,0,0,1,0,1,0,0
582,2.891,1,0,0,0,1,0,0,0
583,3.102,0,0,1,0,0,0,0,0
584,2.974,1,0,0,1,0,0,0,1
585,2.306,0,1,1,0,0,0,0,0
586,3.056,1,0,0,0,1,0,0,0
587,1.916,0,0,0,0,1,1,0,0
588,4.844,1,0,1,0,0,0,0,0
589,4.092,1,0,1,0,0,0,0,0
590,5.0,0,0,0,1,0,0,1,1
591,2.139,0,1,0,0,0,0,0,0
592,5.0,0,0,0,1,0,1,0,0
593,2.728,0,0,1,0,0,0,1,0
594,3.929,0,0,0,0,1,0,0,1
595,4.102,0,1,1,0,0,0,0,0
596,4.182,1,0,0,0,1,0,0,0
597,5.0,0,0,0,0,0,0,1,1
598,4.682,0,0,0,0,0,1,0,0
599,3.533,0,1,0,0,0,0,0,1
600,3.208,0,0,0,1,1,1,0,0
601,1.544,1,0,0,0,0,0,0,1
602,4.274,0,0,0,0,0,0,1,1
603,2.594,0,1,0,0,0,1,0,0
604,1.769,0,0,0,0,0,0,0,1
605,5.0,1,0,0,0,1,0,0,0
606,4.929,0,0,1,0,0,0,1,0
607,4.119,0,0,0,0,1,0,0,0
608,2.926,0,0,0,1,0,0,0,1
609,2.802,0,0,1,0,0,0,0,1
610,2.845,0,0,0,1,0,1,0,0
611,4.159,0,0,1,0,0,0,0,1
612,4.891,0,0,1,0,0,0,1,0
613,5.0,0,0,1,0,0,0,0,1
614,4.392,0,1,0,1,1,0,0,0
615,5.0,0,0,1,0,0,0,1,0
616,4.928,0,0,0,1,1,0,0,0
617,2.062,1,0,0,0,1,0,0,0
618,5.0,0,0,0,0,1,0,0,0
619,1.932,0,0,0,0,1,1,0,0
620,5.0,1,0,0,0,0,0,0,1
621,3.157,0,1,0,0,0,0,0,1
622,1.07,0,1,1,0,0,0,1,0
623,2.063,1,0,0,0,0,0,0,0
624,4.607,0,0,1,0,0,0,0,1
625,4.076,0,1,1,0,0,0,0,1
626,3.988,0,0,1,0,0,0,0,0
627,4.745,0,0,1,0,0,0,0,0
628,3.96,0,0,1,0,0,0,0,0
629,1.925,0,0,0,1,0,0,0,1
630,3.881,0,0,0,0,1,1,0,0
631,3.973,1,0,1,0,0,0,1,0
632,4.027,1,0,0,0,0,0,0,0
633,3.077,0,1,0,1,0,0,0,0
634,4.067,0,1,0,0,1,1,0,0
635,5.0,0,1,0,1,0,0,0,1
636,3.5,1,0,0,0,0,0,0,0
